,tid,status,tag,date,title,clean_content
6188,20247,已解决,导航,2016-9-27,2016款长安CS35 在升级INCALL 系统后，高德导航无法使用，求...,2016款长安CS35 在通过wifi热点的方式升级INCALL 系统后，高德导航无法使用（红飞机已变成蓝飞机图标），点击进入导航后，说要“请插入您的U盘”，且指明数据下载地址“www.amapauto.com”，于是进入网址，进入下载地图，下载了“全量数据”，数据更新好竟然显示“自动激活失败”且显示“手动激活”、“联网激活”两个选项，但“联网激活”失败，然后“手动激活”又需要序列号。  致电4S店售后，说建议回4S店重新处理。  致电高德的400电话，说建议找4S。  使用长安的app，说建议找4S。  全部都是找4S...4S店有点远，有浪费时间...    后来，才知道不应该下载公版全量数据，可我下载了2016款长安CS35的专用地图数据后，这个高德机载系统不会重新更新地图数据呀！....  求大神指点！！  拜谢！！！                                                            amap_186****2009_0WfoQ2 获得最佳答案
6189,20334,已解决,导航,2016-9-30,车机版可以收藏线路吗？,可以在手机版规划好路线、途经地点等，通过车机版登录相同帐号同步线路并收藏吗？                                                            amap_188****3925qHfvuXAN 获得最佳答案
6190,20330,已解决,用户建议,2016-9-30,能否增加实景导航,我的安卓机车接了一个USB的行车记录仪，可以把行车记录数据显示在机车显示屏上的，请问高德可不可以与USB行车记录仪摄像头结合，让导航信息与行车记录仪拍下的画面进行有机结合，进行实景导航                                                            amap_188****3925qHfvuXAN 获得最佳答案
6191,20307,已解决,地图数据,2016-9-29,地图数据包更新是否能精简下?,每次地图数据更新都是几个G，估计里面很多是重复的数据，能不能更新的时候精简下数据包，只更新不同的数据，相同重复的就不要更新了，这样就可以下一个全国的，局部更新，这样可以剩很多流量，减小地图的数据包，让更新更快更及时，而且感觉每次程序升级，感觉地图也要重新下载，流量伤不起啊～麻烦再优化下～                                                          amap_188****3925qHfvuXAN 获得最佳答案
6192,20317,已解决,地图数据,2016-9-29,请教下载的城市地图三个文件夹存的是什么类型的地图？, 本帖最后由 通天晓11 于 2016-9-29 14:53 编辑                 1.png (5.64 KB， 下载次数: 0)    下载附件        2016-9-29 14:46 上传              &nbsp; &nbsp;&nbsp; &nbsp;              2.png (54.77 KB， 下载次数: 0)    下载附件      route文件夹文件  2016-9-29 14:48 上传                有三个文件夹 poiv5和vmap是以城市名命名的文件，route（路径文件？）是数字编号，能说明下是什么类型（用途）的文件吗？拷贝到车机要都考吗？                                                            amap_135****3979YpKZE8Vd 获得最佳答案
6193,16277,已解决,语音,2016-4-29,建议增加语音识别,建议增加语音识别，方便带有话筒的导航设备。                                                          amap2d3b85ki 获得最佳答案
6194,20209,求助中,导航,2016-9-24,高德导航播报语音问题, 本帖最后由 TX77 于 2016-9-24 19:00 编辑   安卓车机版V1.9.0使用过程中出现导航播报语音。声音太小在高速公路行驶时，无法听清楚导航播报语音。希望官方还有设置了暂停音乐，但是音乐还是在播放
6195,20316,已解决,地图数据,2016-9-29,已更新到v1.9.0.2080 车机版，怎么选择优先离线地图？,车机版没有离线地图优先功能的吗？ 有的话，在哪呀，我没找到啊。我看手机版可以离线地图优先。    情况是这样的，我车装有WIFI倒车影像，是用WIFI链接的，其实这个WIFI没有网络数据的，说白了就是不能上网的，只供倒车影像传输画面用的。但偏偏高德导航以为它是上网的WIFI信号，所以导致每次搜索目的地并规划路线时，变的很慢很慢，甚至有时告知无网络数据，搜索失败。一旦我把WLAN硬件关闭，搜索就一下，很快很快就搜到目的地并规划路线。      下图为手机版，就可以离线地图优先。                  161020_94813328.jpg (15.79 KB， 下载次数: 0)    下载附件        2016-9-29 14:47 上传                                                                        amap_188****3925qHfvuXAN 获得最佳答案
6196,20304,已解决,用户建议,2016-9-28,建议增加限速标志,建议在地图界面增加醒目的限速标志；对于区间限速还需增加限速多少，当前平均速度多少，以及区间测速还剩多少公里等信息。                                                            amap_188****3925qHfvuXAN 获得最佳答案
6197,20276,求助中,适配,2016-9-28,高德地图使用感受,我最近装了高德地图车机版，给我直观感受是简洁实用，虽然还有一些不足，但还是比较满意。我时不时逛逛高德的论坛，发现高德基本有问必答，认真对待用户关心的问题，对存在的问题也能及时更新修订，说明高德是在用心做好这个产品，那这个产品肯定有希望成为车机导航的翘楚。另外，我再说一下我使用中发现的不足：1、我手机上装了最新的高德地图，发现路线规划时最短距离的算法有瑕疵，经常导到乡道上。最短距离不应该是地理上的最短距离，而应该是最合适、最好走的最短距离。2、车机开机后启动高德导航，第一次点设置菜单，会等一段时间才有反应，一旦进去，再返回，再点击设置，反应就正常了。我反复验证了多次，都是这样。这应该是我车机的问题还是高德主程序的问题？
6198,20314,求助中,适配,2016-9-29,高德车机1.9正式版和比亚迪宋 压低音量不兼容,前台导航，后台酷狗HD  之前版本导航说完话后，驾驶位音量恢复正常  这个1.9版本，不管导航说不说话，驾驶位音量一直被压低  希望修复
6199,15904,已解决,车友分享,2016-4-22,旧版本在哪里下载,翻了一下论坛，车友升级1.5遇到的问题我全遇到了。想退回原来的版本，官网只有最新版下载，没有旧版下载，哪里可以找到旧版的下载链接                                                            amap2d3b85ki 获得最佳答案
6200,20305,求助中,语音,2016-9-28,关于蓝牙接听电话后无声的问题,手机和汽车通过蓝牙链接，并通过车载蓝牙通话，在未接听电话前，高德导航车机版语音正常（电话与车辆通过蓝牙已链接），接听电话后导航立马没声，从新启动导航也无声，只有切换到主界面按一下音乐播放，导航才又发声。这个问题可能和开收音机导航无声的问题相似。
6201,20310,已解决,语音,2016-9-29,希望车机版也可以使用【林志玲性感语音】,希望车机版也可以使用【林志玲性感语音】，都是一样的，为什么不在车机上也加上呢。                                                          amap_188****3925qHfvuXAN 获得最佳答案
6202,20277,已解决,地图数据,2016-9-28,如何修改收藏的地址名称？,如何修改收藏的地址名称？                                                            amap_186****2009_0WfoQ2 获得最佳答案
6203,20266,求助中,车机互联,2016-9-27,车机版的遥控器连接不上手机,峰行的导航，安装了手机最新版的高德地图，车机版也是最新版的，试了好几次不能连接导航遥控器，手机是华为的
6204,20295,已解决,地图数据,2016-9-28,请问高德地图支持Huawei Mate8立体导航的是哪个版本？,看华为旗舰手机mate8的介绍，说和高德联合开发了支持立体导航的高德地图版本，我用的最新版本的高德地图v7.7.8.2073却没法显示当前位置海拨高度。  相应的百度地图最新版本就可以直接显示当前的海拨高度。  不知道高德地图哪个版本支持huawei Mate8立体导航？                                                            amap_188****3925qHfvuXAN 获得最佳答案
6205,20275,求助中,用户建议,2016-9-28,反映1.9版的两个问题，希望改进！,本人8月底去了趟上海，全程使用高德车机1.9版，发现两个问题：  【问题一】延安高架地面道路行驶时引导错误。如下图（网络图片）                aaaaaaaa.jpg (129.5 KB， 下载次数: 0)    下载附件        2016-9-28 08:24 上传                    &nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;如图上所示，延安路高架地面道路每到上桥匝道口位置，车道分布是（从左往右）：左侧2-3股地面主道、中间2股上桥匝道、右侧1股公交专用道。  &nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;当规划不上桥需要直行时，高德地图总是会提示走右侧第一股车道，前行几十米后，再向左并入主道。而右侧第一股是公交专用道，这么走既是不必要的折腾，也有违章被罚的风险。  &nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;正确的走法应该是从左侧主道通行。    【问题二】  如果从地下车库等无法搜星的位置开始导航，驶入地面道路后，行驶1、2公里都搜不到星。同样的位置，如果从地面开始规划，则搜星要快得多。  
6206,20303,已解决,用户建议,2016-9-28,求新加功能,能不能在地图上加上行驶速度啊？不管导航还是地图都加上车辆行驶速度。    解决导航时后台收音机或是音乐混音效果，播报主要时 如前方有测速，限速70公里 这时音乐/广播音乐降低！ 现在版本还是有的没有解决这个问题！                                                              amap_188****3925qHfvuXAN 获得最佳答案
